Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
35522.11,49543.35,31967.91,68741.8,56476.6,71417.04,57970.86,59089.07
35511.91,49535.84,31968.18,68711.76,56481.42,71397.46,57982.93,59089.07
35528.54,49532.89,31981.05,68688.43,56457.82,71392.36,57960.13,59087.19
35548.12,49547.91,31985.88,68701.57,56438.78,71409.26,57933.3,59088.26
35543.83,49554.35,31977.57,68731.07,56447.36,71419.45,57940.81,59088.8
35524.79,49547.11,31970.06,68736.71,56470.7,71410.33,57970.86,59088.0
35518.89,49534.5,31975.96,68707.2,56473.65,71390.48,57982.12,59085.85
35530.96,49532.63,31982.93,68684.14,56450.58,71386.73,57959.32,59090.95
35548.66,49548.72,31986.42,68699.96,56434.49,71404.16,57933.04,59094.7
35546.25,49557.57,31978.1,68734.56,56451.38,71418.38,57941.35,59092.82
35525.32,49548.45,31970.06,68742.07,56479.01,71413.28,57970.32,59087.19
35513.79,49537.45,31969.25,68712.57,56482.5,71393.97,57982.12,59087.46
35525.59,49538.26,31976.76,68688.16,56458.36,71389.14,57960.13,59091.21
35541.42,49552.21,31976.22,68702.11,56442.0,71407.65,57933.84,59093.9
35536.86,49558.91,31968.45,68734.56,56454.6,71421.87,57940.01,59093.36
35517.55,49552.21,31960.94,68741.8,56481.16,71415.97,57969.51,59092.29
35511.64,49541.48,31963.62,68713.64,56485.45,71398.53,57981.05,59092.55
35527.74,49541.21,31978.1,68690.3,56461.84,71396.12,57960.93,59091.48
35540.88,49558.91,31980.25,68705.86,56444.14,71414.09,57934.11,59092.02
35536.32,49567.23,31969.52,68741.27,56458.89,71433.4,57940.81,59094.43
35517.28,49557.57,31959.6,68747.44,56486.25,71428.3,57968.17,59092.02
35509.77,49544.16,31964.42,68715.79,56488.93,71407.92,57978.1,59093.9
35542.22,49555.69,31977.57,68699.69,56442.0,71414.89,57933.57,59092.82
35537.39,49564.81,31964.96,68729.73,56453.53,71428.84,57938.94,59089.07
35516.2,49555.69,31955.3,68733.76,56478.47,71421.33,57968.44,59089.6
35507.62,49541.48,31957.45,68708.54,56487.06,71405.77,57981.32,59093.63
35521.57,49537.99,31966.3,68684.67,56465.06,71402.29,57960.39,59094.43
35536.59,49552.74,31968.18,68697.55,56446.82,71419.18,57936.25,59096.31
35530.96,49569.64,31957.99,68732.68,56462.11,71437.96,57943.23,59093.9
35510.84,49561.06,31951.82,68741.27,56489.74,71434.2,57972.73,59091.21
35502.79,49544.69,31956.11,68711.23,56494.3,71413.82,57984.8,59094.7
35519.96,49542.82,31968.71,68688.96,56471.77,71408.99,57962.81,59096.58
35539.81,49558.64,31975.15,68703.45,56453.53,71425.89,57936.79,59096.58
35536.05,49568.3,31965.23,68737.78,56466.4,71440.91,57941.35,59095.24
35516.2,49561.32,31955.84,68745.83,56494.57,71434.47,57968.17,59094.16
35511.64,49552.74,31961.74,68718.47,56500.47,71416.5,57979.17,59090.14
35528.81,49554.62,31974.88,68693.25,56476.33,71410.33,57956.91,59087.19
35546.78,49566.42,31979.44,68706.4,56456.75,71425.35,57929.28,59091.75
35547.59,49574.74,31977.03,68739.66,56467.48,71439.03,57934.11,59094.16
35529.35,49562.93,31970.59,68744.75,56492.69,71430.72,57963.08,59092.02
35520.76,49548.99,31974.88,68716.05,56496.98,71408.19,57975.68,59093.9
35536.05,49550.86,31985.88,68689.5,56473.11,71400.14,57955.83,59096.58
35554.56,49566.15,31987.76,68705.06,56458.09,71420.26,57931.43,59098.99
35554.56,49574.2,31983.47,68743.14,56474.99,71441.45,57938.13,59098.72
35536.32,49566.15,31978.1,68749.85,56500.2,71434.47,57967.37,59100.33
35529.88,49554.08,31982.39,68720.88,56505.03,71416.23,57979.44,59102.21
35546.78,49553.55,31993.39,68698.89,56485.72,71414.09,57959.32,59106.23
35569.58,49565.35,32004.39,68713.1,56468.82,71432.86,57935.99,59104.89
35573.6,49568.83,32004.92,68747.44,56481.96,71448.42,57942.69,59101.41
35560.46,49564.28,32006.8,68751.46,56503.15,71437.15,57971.66,59099.8
35556.17,49554.08,32016.99,68719.27,56503.69,71411.67,57983.46,59100.6
35575.75,49548.18,32032.28,68690.3,56476.86,71399.6,57962.54,59102.48
35593.99,49567.49,32030.14,68706.13,56461.31,71418.65,57937.86,59106.5
35593.99,49583.86,32022.36,68740.73,56474.99,71435.28,57942.96,59104.62
35578.97,49576.08,32015.39,68747.44,56499.93,71426.96,57970.86,59102.48
35573.6,49564.01,32019.68,68720.08,56505.56,71407.92,57984.8,59105.16
35589.97,49559.45,32031.21,68696.47,56483.57,71405.5,57964.42,59107.84
35604.99,49570.44,32032.82,68712.3,56468.01,71424.01,57939.47,59104.89
35601.77,49580.1,32025.04,68746.63,56481.42,71439.57,57944.3,59105.16
35581.65,49579.03,32014.58,68752.53,56505.56,71431.79,57970.05,59105.43
35573.34,49566.96,32019.68,68722.22,56508.25,71410.6,57981.85,59105.7
35589.97,49564.28,32037.11,68690.84,56478.21,71396.65,57960.93,59101.14
35609.01,49576.61,32041.94,68702.37,56456.75,71410.87,57935.99,59103.28
35603.11,49583.86,32026.11,68739.12,56472.3,71430.45,57941.89,59106.23
35582.19,49577.69,32013.78,68751.99,56503.95,71429.11,57972.2,59109.45
35571.19,49564.01,32015.92,68724.64,56511.2,71413.82,57984.8,59108.38
35585.14,49566.42,32024.5,68701.57,56491.62,71412.75,57964.69,59109.18
35602.57,49581.71,32026.11,68715.79,56474.72,71432.86,57938.13,59108.11
35596.67,49589.49,32015.12,68749.58,56485.72,71448.96,57942.96,59111.6
35573.07,49584.93,31999.56,68761.92,56515.49,71447.88,57974.34,59112.67
35564.48,49575.54,32004.92,68732.95,56518.44,71426.96,57987.48,59113.21
35577.63,49570.18,32017.26,68704.25,56490.28,71415.16,57966.03,59114.82
35594.53,49580.37,32018.6,68716.32,56468.28,71429.38,57940.01,59114.28
35592.11,49590.29,32011.09,68750.65,56480.08,71445.47,57945.37,59109.45
35572.26,49581.44,32000.36,68757.9,56505.83,71437.69,57974.07,59104.62
35559.12,49566.96,31993.66,68733.22,56513.61,71421.33,57988.83,59107.84
35567.17,49566.69,31997.41,68710.42,56495.1,71418.92,57970.05,59109.99
35581.65,49580.64,31999.02,68726.78,56480.08,71439.03,57944.84,59113.48
35577.09,49594.32,31990.98,68763.53,56494.03,71456.2,57949.93,59114.55
35560.19,49586.54,31984.81,68770.77,56518.98,71447.35,57977.56,59114.01
35549.46,49569.64,31988.03,68742.61,56522.19,71427.5,57989.36,59115.35
35560.46,49565.88,31995.0,68716.59,56499.66,71421.06,57967.64,59116.16
35578.97,49573.39,31997.41,68730.54,56482.77,71438.76,57942.96,59116.96
35574.68,49586.81,31986.95,68765.41,56494.3,71454.86,57948.32,59113.48
35554.29,49584.39,31974.88,68771.31,56518.98,71447.62,57974.34,59106.77
35543.03,49569.64,31974.08,68743.14,56525.68,71429.38,57986.68,59106.23
35554.29,49569.37,31981.32,68720.61,56507.44,71426.69,57967.64,59110.53
35568.24,49582.51,31982.13,68733.76,56488.13,71441.71,57940.55,59112.94
35565.56,49587.34,31971.93,68766.21,56498.59,71457.0,57943.5,59111.33
35545.71,49580.1,31963.89,68773.45,56523.8,71450.3,57972.73,59109.72
35534.98,49568.03,31968.71,68741.27,56524.34,71425.08,57985.88,59108.65
35547.59,49564.54,31979.71,68710.96,56499.13,71415.43,57967.1,59108.65
35566.36,49573.93,31984.27,68722.49,56480.35,71431.52,57942.16,59109.45
35561.53,49586.27,31974.88,68756.82,56492.42,71448.15,57946.72,59109.99
35540.08,49582.78,31962.28,68768.09,56520.58,71444.13,57976.49,59109.18
35532.3,49567.49,31965.76,68743.14,56529.97,71429.38,57990.17,59109.99
35545.71,49562.13,31977.57,68719.0,56509.59,71426.16,57970.86,59114.82
35564.22,49573.66,31982.13,68730.54,56489.74,71443.32,57944.84,59116.16
35561.53,49586.81,31973.27,68761.38,56499.13,71458.08,57950.2,59112.4
35540.08,49579.56,31962.01,68769.97,56523.0,71450.83,57977.02,59108.92
35530.69,49565.35,31964.96,68738.58,56525.95,71428.84,57989.63,59109.45
35545.17,49563.2,31977.3,68711.49,56502.08,71418.11,57970.32,59115.35
35561.53,49577.15,31977.83,68725.17,56485.45,71437.69,57944.57,59117.5
35558.85,49586.81,31967.64,68762.19,56499.66,71457.81,57949.93,59112.14
35540.08,49581.71,31958.79,68772.92,56525.41,71452.44,57979.44,59108.38
35528.27,49568.3,31958.25,68746.09,56532.92,71436.35,57993.65,59115.09
35540.08,49566.96,31965.23,68722.22,56514.42,71434.2,57973.27,59118.3
35556.17,49578.76,31970.06,68734.56,56495.1,71450.83,57948.59,59114.01
35552.95,49591.63,31958.25,68769.43,56506.1,71468.0,57951.81,59110.53
35532.03,49587.07,31946.72,68781.77,56536.95,71465.85,57979.44,59114.01
35520.76,49574.2,31949.94,68756.55,56545.26,71447.35,57994.99,59116.16
35533.91,49573.13,31959.6,68730.54,56523.27,71442.25,57974.88,59119.38
35555.63,49586.54,31966.84,68742.07,56505.03,71459.15,57947.52,59119.65
35556.17,49594.32,31960.13,68778.01,56517.63,71479.27,57950.47,59118.04
35537.93,49588.42,31952.09,68789.28,56543.38,71476.85,57978.37,59116.43
35523.98,49576.35,31948.6,68763.26,56550.63,71459.15,57990.97,59118.04
35536.05,49576.08,31956.64,68739.92,56533.19,71457.81,57972.2,59119.91
35552.41,49588.95,31959.86,68752.26,56515.22,71475.78,57947.25,59118.57
35550.81,49594.58,31951.55,68788.74,56527.29,71494.29,57950.2,59113.48
35532.3,49589.76,31945.65,68798.93,56553.31,71489.19,57977.56,59110.26
35523.45,49576.08,31951.55,68769.43,56557.33,71466.66,57992.31,59108.92
35536.32,49569.91,31961.74,68742.61,56534.8,71457.81,57973.27,59111.87
35554.56,49587.88,31963.62,68753.34,56516.02,71473.9,57945.37,59110.26
35553.22,49600.48,31956.38,68786.06,56526.22,71491.07,57945.64,59111.87
35535.52,49591.1,31949.94,68796.79,56552.23,71485.7,57973.81,59112.94
35528.27,49575.0,31953.96,68773.18,56561.89,71468.8,57989.63,59113.74
35543.83,49574.2,31966.03,68750.12,56543.65,71467.2,57970.32,59115.62
35563.68,49588.42,31974.35,68760.58,56523.54,71482.22,57942.16,59118.57
35565.83,49598.07,31970.06,68794.91,56531.85,71497.5,57944.03,59117.5
35549.73,49594.32,31963.62,68806.71,56558.67,71494.02,57974.61,59116.96
35543.29,49578.22,31973.01,68778.55,56564.84,71473.1,57989.63,59119.38
35560.46,49574.2,31990.98,68750.92,56540.43,71461.83,57971.66,59121.52
35585.14,49592.97,31999.56,68759.77,56518.71,71475.24,57942.69,59119.38
35588.36,49607.19,31992.85,68794.37,56527.83,71492.68,57944.03,59117.5
35574.41,49597.8,31988.83,68806.44,56554.65,71489.19,57974.34,59116.43
35567.7,49583.86,31992.32,68781.5,56563.23,71472.83,57989.09,59118.3
35583.26,49586.81,32003.85,68756.55,56543.65,71470.15,57968.98,59120.18
35603.11,49601.56,32009.22,68768.62,56524.88,71487.85,57941.08,59123.4
35603.11,49612.82,32002.51,68802.96,56533.19,71505.28,57943.23,59123.94
35586.48,49606.39,31995.81,68813.15,56557.33,71498.04,57971.93,59122.33
35577.9,49590.02,31998.76,68785.79,56562.7,71477.66,57986.14,59124.74
35591.84,49588.42,32011.36,68755.75,56537.21,71468.0,57966.3,59126.08
35610.08,49601.83,32014.58,68766.48,56516.83,71484.9,57939.47,59123.67
35615.18,49611.48,32012.43,68801.08,56525.14,71500.99,57941.08,59118.3
35598.01,49606.39,32004.39,68812.08,56547.94,71495.63,57969.51,59117.5
35585.94,49594.32,32003.32,68786.06,56555.72,71479.0,57986.95,59122.06
35598.01,49592.44,32013.24,68759.51,56536.68,71474.97,57969.78,59127.42
35614.64,49603.7,32016.99,68770.23,56516.29,71490.8,57942.69,59126.62
35614.64,49613.9,32011.36,68804.83,56525.14,71508.77,57945.91,59125.01
35596.4,49606.65,32005.46,68815.56,56549.28,71503.14,57974.61,59123.94
35586.48,49593.78,32010.56,68786.86,56552.5,71479.8,57990.44,59125.55
35601.23,49591.37,32023.97,68755.21,56525.95,71468.0,57972.2,59127.42
35620.54,49603.97,32027.19,68761.11,56503.69,71481.14,57944.84,59129.3
35620.01,49609.6,32018.6,68795.98,56511.73,71499.11,57948.59,59129.84
35600.69,49605.04,32007.61,68806.44,56535.34,71493.75,57978.9,59128.76
35590.5,49589.49,32001.17,68775.33,56538.56,71474.71,57992.85,59126.62
35595.33,49591.63,32008.68,68751.99,56522.19,71469.88,57975.68,59132.79
35608.47,49605.31,32008.41,68763.8,56505.03,71488.38,57948.59,59134.67
35606.86,49611.75,31999.29,68799.47,56513.88,71505.55,57950.2,59131.18
35585.94,49608.26,31988.29,68811.54,56540.43,71501.26,57978.37,59129.84
35571.73,49595.93,31987.49,68782.3,56544.46,71478.19,57992.31,59127.69
35579.5,49590.02,31995.0,68753.34,56520.85,71466.93,57974.88,59129.03
35593.18,49607.73,31990.17,68763.53,56502.88,71483.56,57947.52,59126.89
35588.62,49617.92,31978.37,68797.06,56512.54,71503.94,57949.13,59123.67
35570.92,49610.14,31968.71,68808.86,56539.36,71499.65,57977.02,59128.5
35558.85,49594.85,31967.91,68782.57,56546.33,71480.07,57992.85,59128.76
35566.9,49592.71,31973.01,68757.9,56529.17,71476.85,57974.88,59128.76
35581.92,49604.78,31975.15,68768.36,56510.93,71493.75,57947.25,59128.76
35580.31,49616.85,31964.15,68803.76,56521.93,71512.52,57948.59,59125.55
35559.66,49607.19,31956.91,68816.64,56548.48,71509.31,57977.56,59125.01
35547.05,49589.76,31959.06,68787.67,56553.31,71487.85,57992.85,59126.35
35559.39,49585.46,31970.86,68753.87,56527.56,71473.9,57977.02,59128.23
35578.43,49598.88,31974.35,68761.38,56505.03,71486.51,57951.27,59126.08
35576.02,49609.07,31963.08,68797.86,56516.83,71506.89,57953.42,59122.06
35556.17,49601.83,31955.3,68811.54,56543.92,71504.75,57982.66,59120.18
35545.98,49591.37,31957.99,68784.99,56552.5,71486.78,57999.29,59119.91
35556.97,49587.07,31965.5,68757.9,56533.46,71481.14,57980.24,59124.74
35575.21,49598.34,31969.52,68768.62,56513.88,71499.11,57953.42,59125.01
35574.14,49610.41,31961.74,68803.49,56524.34,71519.23,57953.69,59121.52
35554.83,49606.65,31952.09,68815.03,56549.28,71515.74,57981.05,59118.3
35538.74,49592.44,31950.74,68787.4,56555.99,71495.09,57996.34,59125.81
35547.85,49589.49,31959.33,68758.16,56534.53,71483.02,57978.1,59129.57
35566.9,49599.14,31964.96,68767.82,56514.68,71498.58,57951.27,59130.37
35567.97,49607.73,31957.72,68802.15,56523.8,71517.89,57954.76,59130.11
35549.46,49603.17,31946.18,68817.17,56551.97,71517.62,57983.73,59131.72
35537.93,49587.34,31947.79,68793.03,56560.82,71500.19,58001.7,59134.13
35551.34,49593.78,31960.13,68764.87,56543.38,71495.89,57986.14,59137.62
35570.92,49609.34,31968.18,68773.72,56524.34,71511.45,57960.93,59139.23
35572.53,49618.99,31963.35,68808.86,56533.19,71529.42,57961.74,59137.62
35553.76,49608.53,31954.23,68819.85,56556.79,71523.79,57987.48,59134.4
35542.22,49596.46,31956.38,68791.96,56562.7,71502.06,58003.58,59131.72
35555.63,49591.37,31969.25,68761.11,56538.56,71489.19,57984.8,59134.13
35577.9,49600.48,31976.22,68768.09,56517.1,71502.06,57955.57,59134.93
35582.46,49611.21,31973.81,68802.15,56525.14,71520.3,57955.03,59131.18
35566.9,49610.68,31964.96,68816.9,56553.31,71518.69,57982.39,59127.69
35559.66,49596.46,31971.93,68791.42,56561.89,71498.58,57998.48,59126.89
35576.82,49593.51,31987.49,68763.53,56542.04,71492.14,57980.78,59127.16
35600.16,49608.0,31997.15,68773.72,56522.19,71507.96,57952.35,59129.03
35605.52,49618.99,31995.0,68808.32,56528.63,71525.67,57952.88,59131.45
35591.31,49612.29,31989.37,68824.15,56555.45,71521.91,57980.78,59132.79
35582.99,49597.27,31993.66,68800.27,56564.04,71501.53,58000.36,59133.06
35595.6,49593.24,32007.07,68770.5,56541.24,71489.19,57983.73,59132.25
35613.84,49611.75,32009.22,68778.01,56519.51,71504.75,57956.91,59128.76
35615.18,49625.97,31999.83,68812.34,56528.36,71524.86,57957.18,59131.45
35598.55,49620.6,31992.85,68827.9,56555.99,71522.45,57982.66,59136.28
35587.28,49607.19,31994.2,68804.3,56565.91,71504.48,57998.48,59137.08
35598.55,49605.85,32003.32,68777.48,56546.07,71499.11,57980.78,59140.83
35617.59,49618.99,32009.48,68787.4,56526.75,71515.48,57953.42,59141.1
35619.74,49627.31,32004.66,68822.54,56535.34,71534.52,57955.57,59138.42
35603.91,49619.26,31998.76,68836.75,56558.94,71531.03,57983.19,59137.08
35587.82,49606.65,31992.85,68809.66,56564.84,71509.84,57999.82,59138.42
35592.92,49602.09,31997.68,68780.16,56544.19,71499.11,57984.27,59141.1
35609.28,49616.58,31999.02,68786.6,56522.46,71513.06,57956.91,59143.52
35607.4,49629.99,31988.56,68818.78,56528.36,71531.84,57956.1,59140.3
35585.94,49622.75,31977.3,68833.53,56553.31,71529.69,57984.8,59140.3
35571.19,49609.34,31973.01,68809.93,56565.11,71513.33,58002.77,59139.76
35582.46,49605.31,31981.86,68783.64,56547.94,71508.77,57987.22,59139.49
35600.16,49614.16,31986.95,68792.76,56525.68,71523.52,57959.32,59145.66
35596.4,49628.38,31974.62,68824.95,56532.92,71539.88,57958.25,59143.25
35574.94,49624.89,31959.6,68839.17,56558.94,71536.93,57985.61,59140.3
35561.0,49609.87,31959.6,68814.22,56568.06,71517.62,58002.24,59139.49
35570.92,49603.7,31969.52,68782.3,56544.72,71504.48,57984.53,59139.23
35591.04,49613.63,31974.88,68786.6,56520.58,71514.94,57956.37,59138.15
35588.62,49627.04,31966.84,68823.88,56531.85,71534.25,57958.79,59138.42
35567.17,49621.94,31952.89,68839.7,56559.48,71532.64,57986.95,59134.67
35554.83,49604.24,31954.77,68815.83,56568.06,71513.6,58005.72,59134.13
35566.36,49597.53,31966.3,68790.08,56550.09,71507.96,57990.97,59136.28
35584.33,49613.36,31970.06,68793.57,56526.49,71520.57,57961.74,59137.35
35582.19,49627.58,31961.47,68823.61,56528.36,71535.06,57958.79,59134.13
35562.07,49622.75,31950.74,68835.95,56553.31,71531.84,57985.61,59128.5
35548.12,49608.0,31951.82,68808.86,56559.48,71509.84,58001.7,59126.89
35555.63,49603.44,31960.94,68776.67,56535.87,71495.89,57984.8,59133.59
35575.75,49614.97,31966.3,68783.64,56515.22,71510.11,57958.25,59135.2
35575.75,49627.31,31955.84,68817.98,56522.46,71530.5,57959.32,59136.81
35553.49,49623.02,31942.16,68830.58,56547.14,71527.54,57985.07,59137.62
35538.2,49607.19,31938.67,68807.52,56557.06,71510.65,58002.51,59140.03
35549.73,49599.41,31946.72,68781.77,56542.85,71507.16,57986.95,59141.91
35568.24,49615.77,31950.74,68789.01,56524.34,71524.86,57959.32,59141.64
35567.7,49631.6,31942.7,68820.39,56529.17,71542.83,57958.25,59142.44
35547.59,49623.82,31931.16,68835.68,56555.45,71542.03,57983.73,59139.23
35536.05,49607.46,31935.72,68810.2,56563.77,71521.38,58000.09,59139.49
35549.73,49600.22,31952.09,68775.06,56537.75,71506.09,57984.27,59140.03
35570.92,49608.53,31958.79,68777.74,56512.0,71516.82,57956.64,59137.62
35572.8,49620.87,31952.62,68809.93,56516.29,71534.25,57956.1,59131.98
35557.24,49615.51,31946.72,68822.0,56539.36,71529.42,57983.19,59133.86
35544.9,49595.12,31947.53,68798.4,56547.94,71508.23,58003.04,59140.3
35553.49,49594.05,31953.43,68772.11,56532.92,71502.33,57988.29,59142.71
35569.85,49614.16,31955.57,68778.01,56513.07,71517.89,57959.59,59142.18
35570.39,49623.28,31949.4,68809.93,56516.56,71535.32,57957.44,59136.81
35554.56,49613.09,31943.23,68823.07,56541.51,71529.96,57985.34,59134.93
35543.03,49598.34,31946.18,68798.67,56550.09,71507.43,58004.38,59138.69
35551.07,49599.68,31952.09,68767.28,56529.7,71495.09,57986.68,59140.57
35572.26,49612.02,31958.79,68768.89,56505.56,71505.28,57956.91,59141.64
35573.87,49623.28,31952.35,68798.93,56509.59,71520.84,57954.23,59137.08
35556.97,49618.99,31943.23,68814.49,56535.6,71519.77,57982.12,59137.08
35543.56,49605.04,31943.23,68793.84,56548.21,71501.26,58002.24,59139.76
35552.68,49598.61,31951.01,68768.09,56532.65,71495.36,57986.68,59140.03
35573.34,49609.07,31957.18,68774.79,56512.0,71511.99,57958.52,59135.74
35576.29,49625.7,31951.82,68805.64,56515.22,71527.01,57956.1,59136.81
35556.17,49621.41,31939.48,68820.39,56541.24,71524.06,57981.85,59140.3
35541.69,49607.19,31938.94,68798.4,56552.5,71505.28,57999.02,59139.49
35549.73,49601.56,31948.06,68769.16,56532.12,71493.75,57982.93,59141.64
35568.24,49612.02,31952.89,68774.79,56509.32,71506.62,57955.03,59141.1
35570.12,49623.55,31944.04,68811.0,56515.76,71526.47,57952.62,59140.83
35551.88,49621.41,31935.19,68826.56,56542.04,71527.28,57976.76,59138.15
35540.08,49607.19,31938.14,68802.96,56550.63,71507.16,57994.46,59136.01
35551.61,49603.44,31947.26,68775.33,56533.19,71499.38,57980.24,59137.35
35571.46,49615.51,31952.89,68782.57,56512.27,71516.01,57952.08,59140.3
35573.6,49627.58,31947.79,68816.1,56516.02,71534.79,57949.13,59139.49
35557.51,49620.33,31940.02,68832.73,56539.63,71530.76,57977.02,59135.47
35542.22,49600.48,31938.67,68807.78,56547.94,71509.84,57995.8,59134.93
35550.27,49595.66,31950.21,68774.26,56523.8,71494.29,57981.05,59135.74
35568.51,49611.21,31954.77,68777.48,56498.59,71506.09,57952.88,59138.15
35571.73,49626.77,31947.53,68810.47,56503.42,71527.01,57948.86,59134.67
35552.95,49620.87,31934.11,68826.83,56528.63,71525.67,57974.61,59129.57
35536.32,49606.92,31929.29,68805.64,56540.7,71510.11,57993.65,59133.06
35543.56,49604.24,31935.19,68778.55,56526.49,71505.28,57976.76,59137.08
35565.29,49613.09,31945.11,68784.99,56504.22,71518.96,57948.32,59137.62
35570.39,49626.5,31943.5,68817.17,56506.37,71534.79,57944.84,59137.08
35554.02,49619.8,31935.46,68831.66,56528.63,71531.57,57970.86,59134.93
35539.54,49600.48,31936.26,68808.32,56539.9,71511.18,57990.97,59134.4
35546.51,49601.83,31943.23,68776.13,56519.24,71497.5,57977.29,59138.42
35565.56,49615.77,31946.99,68778.82,56496.18,71509.84,57950.47,59140.83
35569.31,49628.38,31940.28,68813.15,56503.42,71530.23,57949.4,59138.15
35553.49,49621.67,31933.31,68829.78,56527.29,71528.35,57975.41,59136.28
35540.61,49608.53,31933.85,68806.98,56539.9,71508.5,57994.46,59134.13
35551.61,49601.83,31942.43,68779.09,56525.14,71501.26,57980.78,59136.28
35571.19,49614.16,31946.99,68786.06,56505.56,71516.28,57951.81,59140.03
35572.26,49629.72,31940.02,68817.98,56509.86,71535.86,57948.86,59145.39
35555.1,49625.7,31932.77,68834.61,56533.19,71532.91,57976.22,59142.44
35544.1,49608.26,31937.6,68813.42,56542.04,71511.99,57996.87,59140.03
35553.22,49601.56,31949.4,68780.69,56521.39,71496.97,57982.93,59142.98
35573.87,49614.7,31954.77,68781.23,56497.52,71507.16,57954.23,59146.47
35576.82,49627.84,31946.72,68815.03,56503.69,71527.81,57952.08,59146.74
35559.39,49625.16,31936.8,68832.19,56529.97,71527.28,57979.97,59145.39
35549.46,49610.14,31942.16,68809.93,56541.77,71507.16,57999.82,59142.98
35561.53,49598.07,31956.64,68781.5,56524.88,71498.04,57987.75,59143.79
35576.02,49610.14,31952.89,68787.94,56504.22,71513.33,57959.05,59146.47
35575.48,49631.6,31940.28,68820.93,56510.39,71533.45,57953.15,59147.81
35558.32,49630.53,31931.7,68838.36,56535.87,71531.84,57978.1,59145.66
35545.71,49614.16,31933.85,68814.76,56545.8,71510.65,57998.21,59144.32
35556.17,49607.73,31945.11,68784.72,56526.22,71498.04,57984.53,59143.79
35575.21,49620.6,31950.21,68787.94,56501.81,71509.04,57956.1,59144.05
35577.09,49634.01,31942.97,68821.2,56505.83,71528.08,57951.54,59143.52
35562.34,49631.06,31935.46,68838.63,56529.97,71526.2,57977.56,59140.57
35549.46,49614.43,31935.19,68819.59,56542.58,71507.7,57998.21,59140.3
35558.32,49609.6,31942.7,68791.69,56528.09,71501.26,57983.73,59145.66
35574.41,49623.82,31946.45,68794.11,56505.83,71516.82,57955.3,59147.54
35575.21,49636.96,31939.48,68827.63,56510.93,71538.01,57952.88,59145.66
35556.97,49631.06,31930.09,68845.34,56534.53,71537.2,57978.63,59146.2
35543.83,49614.97,31931.16,68821.46,56544.72,71516.82,57998.21,59147.27
35554.83,49609.6,31945.38,68787.4,56523.0,71502.6,57985.07,59147.81
35575.75,49619.53,31951.28,68786.86,56495.64,71511.99,57956.1,59148.34
35579.5,49629.72,31944.57,68819.05,56497.25,71530.23,57953.69,59147.27
35562.34,49624.36,31935.19,68835.95,56520.32,71525.67,57978.9,59145.39
35551.88,49609.07,31936.8,68811.27,56531.31,71504.75,58001.43,59144.59
35561.0,49602.63,31946.18,68784.45,56517.63,71497.77,57991.24,59150.49
35574.41,49614.16,31946.18,68790.35,56498.32,71515.48,57961.74,59149.69
35577.36,49631.87,31942.16,68824.95,56501.81,71535.59,57955.57,59147.81
35558.32,49632.94,31931.97,68842.65,56528.36,71536.13,57979.97,59146.2
35541.69,49617.65,31929.82,68819.85,56538.56,71516.01,57998.21,59149.69
35551.34,49610.41,31940.02,68787.94,56519.51,71499.92,57985.34,59152.37
35571.73,49620.33,31947.53,68790.35,56496.18,71510.65,57957.98,59149.42
35573.34,49635.09,31939.21,68825.49,56503.15,71533.45,57954.49,59146.74
35554.56,49633.21,31926.07,68848.02,56532.39,71538.81,57981.85,59149.69
35538.74,49618.46,31925.53,68827.63,56546.33,71520.57,58001.7,59152.37
35551.07,49612.82,31937.87,68795.45,56528.9,71508.23,57985.61,59152.37
35572.53,49618.46,31949.4,68794.37,56501.81,71517.35,57955.57,59153.17
35579.24,49625.7,31947.53,68830.32,56506.91,71537.47,57955.3,59151.3
35558.85,49626.5,31930.63,68849.9,56534.8,71538.81,57982.12,59146.47
35539.54,49621.67,31922.04,68826.02,56547.14,71520.03,57999.55,59146.2
35546.25,49615.77,31933.58,68794.37,56528.63,71507.16,57985.07,59154.51
35568.51,49626.23,31944.04,68795.18,56503.69,71516.01,57957.18,59158.0
35572.53,49639.65,31935.99,68828.44,56507.44,71535.06,57954.49,59156.39
35554.83,49636.69,31927.14,68847.21,56532.12,71535.32,57980.78,59153.98
35543.83,49621.67,31931.16,68827.1,56545.26,71516.01,58002.51,59154.51
35556.17,49616.58,31943.5,68797.59,56530.51,71506.09,57990.17,59157.73
35576.55,49625.16,31949.13,68800.81,56507.98,71519.5,57961.2,59158.54
35576.82,49639.65,31937.33,68835.14,56511.2,71539.61,57954.76,59156.66
35558.85,49640.72,31927.95,68853.38,56536.68,71539.61,57978.9,59152.37
35544.9,49626.23,31930.63,68831.66,56548.75,71517.89,57998.75,59151.56
35554.29,49618.19,31942.7,68799.74,56528.9,71503.67,57984.8,59149.95
35576.02,49627.58,31950.21,68800.81,56504.76,71514.94,57955.83,59151.83
35582.46,49639.38,31946.99,68834.34,56508.51,71536.13,57951.54,59159.61
35565.56,49637.77,31936.26,68855.26,56533.73,71538.81,57978.37,59159.88
35550.81,49621.94,31933.31,68838.09,56547.14,71521.64,58000.09,59160.15
35559.66,49618.46,31941.36,68807.52,56532.65,71514.13,57988.56,59162.02
35577.9,49628.38,31946.18,68811.0,56510.93,71529.96,57961.2,59161.22
35578.97,49642.6,31937.33,68845.07,56514.15,71551.42,57956.91,59159.88
